pmid,year
2160434,1990
2161762,1990
2166474,1990
2178078,1991
2178340,1990
2178562,1990
2183941,1990
2184407,1990
2190794,1990
2191760,1990
2192813,1990
2194230,1990
2195448,1990
2196123,1990
2199516,1990
2202509,1990
2202510,1990
2203313,1990
2211448,1990
2213978,1990
2221864,1990
2223609,1990
2223612,1990
2224646,1990
2226498,1990
2227455,1990
2228826,1990
2228827,1990
2232150,1990
2239053,1990
2239620,1990
2245788,1990
2247816,1990
2254022,1990
2254991,1990
2258328,1990
2270687,1990
2276600,1990
2276607,1990
2276987,1990
2277280,1990
2278737,1990
2280013,1990
2283426,1990
2285319,1990
2287060,1990
2291657,1990
2291754,1990
2294095,1990
2303067,1990
2305178,1990
2305180,1990
2305181,1990
2312050,1990
2312684,1990
2316593,1990
2319145,1990
2319513,1990
2319514,1990
2321930,1990
2323541,1990
2323546,1990
2324268,1990
2327095,1990
2327745,1990
2327757,1990
2327765,1990
2327779,1990
2331850,1990
2332245,1990
2332779,1990
2334161,1990
2344174,1990
2346444,1990
2367150,1990
2367153,1990
2370237,1990
2373663,1990
2380388,1990
2383538,1990
2389938,1990
2390771,1990
2390772,1990
2402195,1990
2405467,1990
2405791,1990
2406865,1990
2406867,1990
2406868,1990
2406869,1990
2406870,1990
2406872,1990
2406875,1990
2410367,1985
2413007,1985
2423331,1986
2425502,1986
2432160,1986
2434431,1987
2436450,1986
2438749,1987
2445519,1987
2449865,1987
2458746,1988
2479974,1989
2487744,1989
2488719,1989
2488914,1991
2490445,1991
2498101,1989
2501268,1989
2502684,1989
2503299,1989
2503565,1989
2504106,1989
2506805,1989
2510590,1989
2512142,1989
2529862,1989
2533606,1989
2536442,1989
2537256,1989
2543707,1989
2544548,1989
2546154,1989
2548541,1989
2548866,1989
2552029,1989
2558615,1989
2558617,1989
2558789,1989
2560361,1989
2560420,1990
2560421,1990
2567685,1989
2575081,1990
2575366,1989
2575644,1989
2576872,1989
2579527,1985
2579976,1985
2581371,1985
2584424,1989
2584754,1989
2587962,1989
2589029,1989
2589367,1989
2589597,1989
2589860,1989
2591175,1990
2599992,1989
2599994,1989
2604407,1989
2611824,1990
2612130,1990
2614505,1989
2615535,1989
2615657,1989
2620945,1989
2621157,1989
2621779,1989
2637593,1990
2638022,1990
2643188,1989
2643564,1989
2643621,1989
2644068,1989
2644301,1989
2650917,1989
2658435,1989
2659565,1989
2661253,1989
2661442,1989
2664255,1989
2664999,1989
2668529,1989
2673909,1989
2674099,1989
2675657,1989
2676232,1989
2677161,1989
2679351,1989
2679369,1989
2679683,1989
2681249,1989
2681252,1989
2681420,1989
2681652,1989
2681865,1989
2683149,1989
2685989,1989
2686914,1990
2686918,1990
2686920,1990
2687167,1989
2688128,1989
2690614,1989
2692817,1990
2693357,1990
2695328,1989
2698635,1989
2699500,1989
2704166,1989
2712599,1989
2714070,1989
2714071,1989
2714072,1989
2714521,1989
2716353,1989
2716514,1989
2719467,1989
2724209,1989
2729260,1989
2729933,1989
2732136,1989
2732145,1989
2735889,1989
2737759,1989
2739019,1989
2739405,1989
2740453,1989
2740967,1989
2741634,1989
2743870,1989
2745258,1989
2745269,1989
2746627,1989
2746843,1989
2752714,1989
2759091,1989
2759932,1989
2761965,1989
2761966,1989
2764541,1989
2764547,1989
2766855,1989
2769119,1989
2769943,1989
2777372,1989
2777729,1989
2778065,1989
2783617,1989
2786518,1989
2789482,1989
2792551,1989
2792780,1989
2793640,1989
2797878,1989
2802544,1989
2807557,1989
2808194,1989
2808203,1989
2808216,1989
2810740,1989
2820936,1987
2822054,1987
2848446,1988
2850139,1988
2854456,1988
2854603,1986
2870109,1986
2870883,1985
2870920,1986
2872231,1986
2876678,1986
2877009,1986
2877431,1986
2882756,1987
2887626,1986
2896669,1988
2899496,1988
2900488,1988
2902937,1988
2903934,1988
2904638,1987
2910868,1989
2919961,1989
2930171,1989
2936888,1986
2939556,1986
2941400,1986
2943760,1986
2947112,1986
2949268,1986
2952499,1987
2962136,1987
2962846,1987
2962974,1987
2967671,1988
2973799,1987
2975218,1988
2978296,1988
2985540,1985
2990330,1985
2991526,1985
2994461,1985
2995313,1985
2995802,1985
2996161,1985
2997100,1985
2999075,1985
3000667,1985
3001405,1986
3004213,1986
3005581,1986
3011724,1986
3015877,1986
3021709,1986
3023281,1986
3026007,1987
3026241,1986
3028966,1986
3029859,1986
3032097,1987
3038500,1987
3038840,1987
3038844,1987
3039317,1987
3043109,1988
3043345,1988
3044996,1988
3046726,1988
3048024,1988
3048769,1988
3048770,1988
3050195,1988
3053970,1988
3054746,1988
3054748,1988
3056237,1988
3060627,1988
3063476,1988
3066624,1988
3071818,1988
3072922,1988
3072924,1988
3074471,1988
3074473,1988
3075656,1988
3077327,1987
3083705,1986
3087934,1986
3090159,1986
3094444,1986
3098239,1986
3098913,1986
3103451,1987
3105858,1987
3109288,1987
3109895,1987
3112527,1987
3113907,1987
3116431,1987
3117549,1987
3121158,1987
3122348,1988
3127033,1988
3127369,1988
3128279,1988
3128520,1988
3132368,1988
3134843,1988
3135749,1988
3137206,1988
3139778,1988
3141116,1988
3142350,1988
3146552,1988
3150913,1987
3155547,1985
3156112,1985
3156575,1985
3158070,1985
3160236,1985
3162143,1985
3163901,1988
3163908,1988
3164263,1988
3165611,1988
3178482,1988
3180306,1988
3180309,1988
3181389,1988
3182417,1988
3187899,1988
3190196,1988
3193442,1988
3195996,1988
3200164,1988
3205170,1988
3205597,1988
3207432,1988
3208547,1988
3210303,1988
3211633,1988
3214438,1988
3216482,1988
3224498,1988
3235664,1988
3235897,1988
3240001,1988
3245695,1988
3246060,1988
3258396,1988
3260948,1988
3264828,1988
3264832,1988
3266619,1988
3266730,1988
3266882,1988
3268941,1989
3270324,1988
3278108,1988
3281224,1988
3281463,1988
3281973,1988
3285381,1988
3285883,1988
3287976,1988
3288018,1988
3288604,1988
3291806,1988
3292461,1988
3293098,1988
3293524,1988
3298189,1987
3301451,1987
3309142,1987
3309320,1987
3309820,1987
3312420,1987
3312564,1987
3312851,1987
3315624,1987
3317944,1987
3318301,1987
3319172,1987
3320550,1987
3322752,1987
3322946,1987
3324960,1987
3324977,1987
3325899,1987
3325936,1987
3326124,1988
3341911,1988
3343321,1988
3346865,1988
3347811,1988
3348609,1988
3360693,1988
3364956,1988
3364960,1988
3372024,1988
3374973,1988
3375882,1988
3377467,1988
3378957,1988
3384929,1988
3393781,1988
3395102,1988
3396488,1988
3396492,1988
3403936,1988
3413646,1988
3428131,1987
3428135,1987
3429341,1987
3429370,1987
3429381,1987
3429625,1987
3430301,1987
3434899,1987
3435127,1987
3435970,1987
3439381,1987
3439807,1987
3442314,1987
3449598,1987
3455671,1986
3460519,1986
3463799,1986
3465493,1986
3466569,1986
3468100,1986
3469191,1986
3471750,1987
3476290,1987
3477332,1987
3479588,1987
3480787,1987
3480894,1987
3481247,1987
3481248,1987
3481541,1987
3485198,1986
3486915,1986
3487389,1986
3487973,1986
3488018,1986
3488895,1986
3492173,1986
3492177,1986
3493236,1986
3494379,1986
3495236,1987
3496845,1987
3497146,1987
3497518,1987
3499115,1987
3501975,1987
3501976,1987
3502089,1987
3509541,1987
3510604,1986
3511886,1986
3512234,1986
3512441,1986
3512833,1986
3514325,1986
3514661,1986
3516885,1986
3517072,1986
3517340,1986
3517777,1986
3519587,1986
3521310,1986
3524217,1986
3524431,1986
3524511,1986
3527110,1986
3527702,1986
3528318,1986
3528556,1986
3530075,1986
3530703,1986
3530752,1986
3530870,1986
3530931,1986
3534760,1986
3538455,1986
3539011,1986
3539135,1987
3540337,1986
3541135,1987
3545214,1987
3546146,1986
3548376,1987
3548377,1987
3548378,1987
3554127,1987
3554130,1987
3555059,1987
3571041,1987
3571474,1987
3573679,1987
3578324,1987
3579262,1987
3584480,1987
3592377,1987
3596807,1987
3607933,1987
3617104,1986
3618530,1987
3636324,1986
3636337,1986
3649203,1987
3652652,1987
3655522,1987
3657308,1987
3657917,1987
3662510,1987
3664623,1987
3665895,1987
3667555,1987
3668505,1987
3669283,1987
3669285,1987
3669689,1987
3674848,1987
3680029,1987
3680088,1987
3685759,1988
3692611,1987
3694785,1987
3699894,1986
3700288,1986
3700336,1986
3700617,1986
3705797,1986
3711690,1986
3715393,1986
3717931,1986
3721582,1986
3723586,1986
3724274,1986
3729342,1986
3729407,1986
3729711,1986
3730966,1986
3733515,1986
3745418,1986
3747743,1986
3755018,1986
3760141,1986
3760820,1986
3762139,1986
3763419,1986
3766035,1986
3773649,1986
3784743,1986
3789249,1986
3789617,1986
3796318,1986
3799095,1986
3800654,1987
3801002,1986
3802952,1986
3816354,1986
3818495,1986
3820272,1987
3833709,1985
3834137,1985
3836305,1985
3836865,1985
3838925,1985
3838981,1985
3846592,1985
3847273,1985
3847274,1985
3849424,1985
3849538,1985
3850132,1985
3860790,1985
3861604,1985
3863218,1985
3865350,1985
3865351,1985
3869115,1986
3872063,1985
3872669,1985
3873898,1985
3874597,1985
3874598,1985
3874857,1985
3875477,1985
3875603,1985
3876887,1985
3877980,1985
3878080,1985
3878690,1985
3879464,1985
3880847,1985
3881478,1985
3882353,1985
3882511,1985
3882656,1985
3884562,1985
3885746,1985
3886089,1985
3886544,1985
3888103,1985
3888599,1985
3888637,1985
3890532,1985
3890534,1985
3891117,1985
3891626,1985
3892009,1985
3892745,1985
3893624,1985
3895922,1985
3897169,1985
3897172,1985
3897173,1985
3897174,1985
3897175,1985
3897961,1985
3899001,1985
3901206,1985
3901208,1985
3901216,1985
3901351,1985
3903439,1985
3903976,1985
3905749,1985
3905990,1985
3909081,1985
3909082,1985
3909333,1986
3915273,1985
3916040,1985
3916189,1985
3919638,1985
3921765,1985
3924880,1985
3928575,1985
3928577,1985
3928796,1985
3930563,1985
3931197,1985
3932300,1985
3932312,1985
3934336,1985
3934966,1985
3942502,1986
3951363,1986
3956142,1986
3965586,1985
3971614,1985
3972999,1985
3973004,1985
3976396,1985
3976708,1985
3979019,1985
3980309,1985
3980700,1985
3982438,1985
3984751,1985
3985600,1985
3985629,1985
3986942,1985
3994347,1985
3994351,1985
3996086,1985
3997623,1985
4004195,1985
4008048,1985
4008378,1985
4010545,1985
4015069,1985
4028588,1985
4028873,1985
4028875,1985
4029152,1985
4030546,1985
4030547,1985
4030548,1985
4031519,1985
4044530,1985
4060733,1985
4062030,1985
4062482,1985
4066037,1985
4068069,1985
4073402,1985
4073879,1985
4074510,1985
4079000,1985
4091530,1985
4095257,1985
4120245,1972
4132787,1974
4133750,1974
4145154,1972
4145488,1972
4157338,1974
4198102,1973
4213345,1974
4277117,1973
4293666,1967
4301500,1968
4335792,1972
4361295,1974
4363556,1974
4364608,1974
4367028,1974
4370920,1974
4414118,1974
4441065,1974
4451343,1974
4462461,1974
4472783,1974
4488469,1973
4496865,1974
4576172,1973
4586019,1973
4594118,1973
4596383,1974
4597750,1974
4606495,1974
4607626,1974
4629360,1972
4631914,1972
4635396,1972
4680804,1972
4697729,1973
4700010,1973
4718964,1973
4734849,1973
4743549,1973
4753612,1973
4790582,1973
4790586,1973
4790596,1973
4796288,1973
4834922,1974
4843748,1974
4846465,1974
4853401,1974
4896882,1969
4943275,1971
4994626,1971
5017675,1972
5031832,1972
5038022,1972
5310276,1970
5362637,1969
5370458,1969
5386240,1969
5386243,1969
5483278,1970
5489062,1970
5789139,1969
6086214,1984
6086215,1984
6086217,1984
6086219,1984
6086220,1984
6086221,1984
6087717,1984
6090723,1984
6093515,1984
6095273,1984
6097114,1984
6100139,1984
6108969,1980
6109319,1980
6109321,1980
6109939,1981
6112238,1981
6117364,1981
6121642,1982
6126973,1982
6136526,1983
6140223,1984
6142680,1984
6142862,1984
6147246,1984
6147247,1984
6148443,1984
6152567,1984
6155104,1980
6156645,1980
6158834,1980
6160104,1980
6161086,1980
6161685,1980
6162856,1981
6164689,1980
6167154,1981
6174077,1982
6174672,1982
6177189,1982
6177280,1981
6181720,1982
6182742,1982
6183324,1982
6185437,1983
6185469,1983
6188206,1982
6196352,1983
6197496,1983
6201135,1984
6201990,1984
6202784,1984
6211028,1982
6211139,1982
6214986,1981
6218559,1983
6218560,1983
6218576,1983
6218580,1983
6218755,1983
6220262,1983
6220342,1983
6221381,1983
6221390,1983
6221401,1983
6222065,1983
6222695,1983
6222696,1983
6224627,1983
6224864,1983
6230226,1983
6232895,1984
6233249,1984
6233250,1984
6234450,1984
6235932,1984
6236127,1984
6249192,1980
6249198,1980
6250465,1980
6250477,1980
6253005,1980
6255862,1980
6256880,1981
6257654,1981
6259592,1981
6259613,1981
6260435,1981
6260738,1981
6263179,1980
6264842,1981
6264845,1981
6267427,1981
6269426,1981
6272628,1981
6272629,1981
6272823,1981
6274143,1981
6275782,1981
6275784,1981
6279014,1982
6279816,1981
6282191,1981
6285809,1982
6287385,1982
6289651,1982
6289732,1981
6289735,1982
6290460,1982
6293978,1983
6294779,1983
6294786,1983
6298168,1982
6300995,1982
6302064,1983
6303743,1983
6304000,1983
6305648,1983
6307135,1983
6307810,1983
6308965,1983
6310784,1983
6311090,1983
6311236,1983
6311502,1983
6311783,1983
6313195,1983
6316121,1983
6321094,1983
6322676,1984
6323095,1983
6323375,1984
6326062,1984
6326243,1984
6327593,1984
6329259,1984
6332105,1983
6332842,1984
6332928,1984
6334069,1984
6334682,1984
6335598,1984
6335601,1984
6336864,1983
6336865,1983
6336937,1983
6338990,1983
6339177,1983
6341050,1983
6341180,1983
6341253,1983
6341482,1983
6342102,1983
6342104,1983
6345594,1983
6346789,1983
6346790,1983
6347547,1983
6350264,1983
6350486,1983
6351520,1983
6352659,1983
6352873,1983
6353067,1983
6353553,1983
6354408,1983
6354685,1983
6355150,1983
6355193,1983
6356688,1983
6357200,1983
6357789,1983
6361064,1984
6363698,1984
6365029,1984
6365414,1984
6365480,1984
6365872,1983
6365877,1984
6366102,1983
6368517,1984
6372020,1984
6372028,1984
6372033,1984
6372036,1984
6372038,1984
6372042,1984
6372043,1984
6372324,1983
6373947,1984
6374150,1984
6376535,1984
6377469,1984
6379711,1984
6379962,1984
6380793,1984
6381047,1984
6381449,1984
6381550,1984
6381612,1984
6383583,1984
6385878,1984
6386867,1984
6387126,1984
6389125,1984
6391888,1984
6392279,1984
6392282,1984
6393074,1985
6395577,1984
6396091,1984
6398694,1984
6398907,1984
6400716,1989
6401367,1983
6401833,1983
6404829,1983
6404881,1983
6412685,1983
6413047,1983
6414431,1983
6427218,1984
6431820,1984
6431970,1984
6432176,1984
6434662,1984
6436406,1984
6437812,1984
6438043,1984
6440478,1984
6440479,1984
6440485,1984
6446396,1980
6446880,1980
6447671,1980
6447673,1980
6448572,1980
6448574,1980
6448577,1980
6449903,1980
6453169,1981
6454675,1981
6456543,1981
6456884,1981
6457023,1981
6458253,1981
6459763,1981
6459765,1981
6462077,1982
6462743,1984
6467279,1984
6468028,1984
6470528,1984
6476813,1984
6477942,1984
6486758,1984
6488717,1984
6488936,1984
6492798,1984
6498808,1984
6499603,1984
6501130,1984
6502677,1984
6502929,1984
6508264,1984
6515069,1985
6517552,1984
6517561,1984
6520060,1984
6520063,1984
6520217,1984
6520221,1984
6524904,1984
6530379,1984
6533776,1984
6538870,1984
6559666,1984
6573325,1983
6574305,1983
6583197,1983
6585882,1984
6586337,1984
6586712,1984
6588484,1984
6594324,1984
6595961,1984
6597562,1984
6597563,1984
6598260,1984
6598519,1984
6598521,1984
6600804,1983
6601650,1983
6602035,1983
6602123,1983
6602163,1983
6603093,1983
6605718,1983
6605719,1983
6607033,1983
6607916,1984
6608346,1984
6610026,1984
6610921,1984
6614896,1983
6614898,1983
6614909,1983
6615095,1983
6618677,1983
6620644,1983
6623358,1983
6625551,1983
6628373,1983
6630450,1983
6630454,1983
6631060,1983
6635426,1983
6637747,1983
6639014,1983
6642651,1983
6642676,1984
6643341,1983
6643342,1983
6660860,1983
6662834,1983
6668573,1983
6671927,1983
6674545,1983
6674551,1983
6676177,1983
6676629,1983
6678915,1983
6681175,1983
6683537,1983
6696329,1984
6698601,1984
6701592,1984
6701784,1984
6703675,1984
6706881,1984
6712200,1984
6718932,1984
6718939,1984
6718941,1984
6720740,1984
6721466,1984
6725144,1984
6725175,1984
6726180,1984
6726783,1984
6726784,1984
6729337,1984
6732223,1984
6732233,1984
6736683,1984
6736919,1984
6739150,1984
6739151,1984
6744975,1984
6747344,1984
6749759,1982
6751950,1982
6752208,1982
6752209,1982
6753539,1982
6754988,1982
6755857,1982
6757273,1982
6757469,1982
6758698,1982
6759880,1982
6761082,1982
6761111,1982
6762654,1982
6762661,1982
6764765,1982
6772097,1980
6773244,1980
6779387,1981
6790579,1981
6791095,1981
6791565,1981
6795126,1981
6798927,1981
6798949,1981
6800997,1981
6800998,1981
6802794,1981
6812311,1982
6812492,1981
6815429,1982
6818170,1982
6823348,1983
6825003,1983
6825749,1983
6826527,1983
6827608,1983
6830206,1983
6830240,1983
6831970,1983
6833125,1983
6833179,1983
6833799,1983
6837522,1983
6842574,1983
6842828,1983
6844805,1983
6848994,1983
6849635,1983
6852459,1983
6859833,1983
6870222,1983
6872619,1983
6874567,1983
6874627,1983
6874631,1983
6881623,1983
6885166,1983
6885641,1983
6886522,1983
6891198,1982
6894059,1980
6896325,1982
6899739,1980
6901592,1980
6920296,1982
6923982,1982
6927289,1982
6927601,1986
6927718,1987
6930609,1980
6937949,1980
6937954,1980
6941452,1981
6941454,1981
6941455,1981
6941456,1981
6952818,1982
6954635,1982
6954639,1982
6954640,1982
6954875,1982
6960805,1982
6966626,1980
6967295,1980
6967713,1980
6969281,1980
6969573,1980
6969574,1980
6969692,1980
6972572,1981
6972729,1981
6974539,1981
6974737,1981
6975269,1981
6975270,1981
6976357,1982
6977524,1982
6977525,1982
6979804,1982
6980191,1982
6981375,1982
6982024,1982
6983857,1982
6983861,1982
6983862,1982
6987278,1980
6987938,1980
6988934,1980
6989933,1980
6990326,1980
6990327,1980
6990374,1980
6992313,1980
6995939,1980
6997373,1980
6999020,1980
7000816,1980
7005091,1980
7005092,1980
7005093,1980
7005097,1980
7008894,1981
7010540,1980
7010541,1980
7010542,1980
7011219,1981
7012034,1981
7013957,1981
7017018,1981
7017516,1981
7020261,1981
7020409,1981
7021079,1981
7024234,1981
7024242,1981
7024394,1981
7025151,1981
7026081,1981
7026821,1981
7028710,1981
7029228,1981
7029235,1981
7031249,1981
7032900,1980
7034458,1981
7034914,1981
7037354,1981
7038296,1982
7040329,1981
7040490,1982
7041865,1981
7047954,1981
7052015,1982
7054319,1982
7061390,1982
7062778,1982
7066660,1982
7067488,1982
7068222,1982
7068514,1982
7069236,1982
7069930,1982
7070132,1982
7071526,1982
7075325,1982
7081969,1982
7081970,1982
7085560,1982
7086198,1982
7094662,1982
7096266,1982
7097987,1982
7101073,1982
7107839,1982
7120354,1982
7120605,1982
7121128,1982
7125628,1982
7125789,1982
7125790,1982
7126499,1982
7129031,1982
7135941,1982
7136410,1982
